season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
autumn,11,2016,10.472069658319917,1.9022799143779292,0.9989999999998627,10.29117571744457,9.635879417354813,25.821899876537355,0.8192633176994824
winter,12,2017,13.08342503200686,1.840853216816926,1.3067501062916742,12.929956456160415,12.028203058780097,42.87034963378567,0.7874599426536615
winter,1,2017,12.168402504579326,1.6581484090896668,0.9989999999999999,11.875923789130967,10.75424577537896,45.38655446824347,0.7514159976340651
winter,2,2017,15.067529890250274,2.0299292916528024,0.5019254858064617,13.851924424909203,13.080407336176119,47.41305004466309,0.7631833820842436
spring,3,2017,14.342715410248534,2.5290406322794254,0.0,12.729498827351811,12.407739802663256,29.06306588286775,0.8601814118575969
spring,4,2017,10.703940613763752,1.6653435555811975,0.9103636368179552,10.4750744997055,9.499768807228794,34.82016287550491,0.7599099745778217
spring,5,2017,11.968214772068098,1.7870759399864475,0.9525480730737734,11.59952790577268,10.701536399725828,37.95471348412145,0.784884096284298
summer,6,2017,12.286379094939154,1.7261847815120719,0.9989999999999971,11.950501813727625,10.935012976993349,42.763924930924944,0.7673635328275106
summer,7,2017,12.419633836874487,2.2376438618644205,0.0,11.000027889254987,10.543235488703905,27.02374649900899,0.8384037141332646
summer,8,2017,9.526405436951825,1.8683453478454397,0.998999999991847,9.457274013433295,8.82849231396151,22.102028637807823,0.8022347424049432
autumn,9,2017,13.50469823228634,2.0566318425954573,0.0,11.963280141252312,11.300278482226071,37.19024226400193,0.794662859495354
autumn,10,2017,15.815854717643212,1.8523352827339896,0.0,14.04714395720692,12.976597932641601,61.9154303105586,0.7038926081239877
autumn,11,2017,14.37698416944031,2.2609134656822025,0.0,12.734619543536814,12.225455201620091,35.5528368512788,0.8174019627037289
winter,12,2018,12.454588226518219,1.4917714814915355,1.9989999999999999,13.249900354381229,11.740541453694167,58.94933671046044,0.7342934765792459
winter,1,2018,16.1545790048607,2.279333102764864,0.0,14.310205179294012,13.755038934258128,44.246322981990936,0.7709944118199187
winter,2,2018,14.615284279917176,2.1821637679287593,0.0,12.943413700105934,12.355599542544688,39.139354512721276,0.7980236050182515
spring,3,2018,12.704554033655892,1.9717539649778675,0.9989999999999922,12.26133048188817,11.548503995147415,35.556843810292634,0.8160453763708627
spring,4,2018,11.631615088112508,1.651833881695624,0.9989999999999999,11.399216436038339,10.316034547513778,41.78511598175156,0.7559055214824
spring,5,2018,8.548033813337103,1.8878574312025234,0.3862577585051846,7.973070607528214,7.425911796409793,17.451725125696427,0.7266986673867819
summer,6,2018,10.860764588001109,1.5072930225597543,0.9426542210189036,10.741453021763377,9.459082315059032,43.869607217031074,0.7167749533695522
summer,7,2018,11.262212540404365,2.3347456078881903,0.04606874609351502,10.025334475812194,9.672101254474704,20.61049369593186,0.8492078920771834
summer,8,2018,12.510539176797822,2.3836967381749825,0.45390289439619913,11.542913262036738,11.181431697835647,24.520741749312297,0.876062351832866
autumn,9,2018,13.160954713610732,1.8090636699670022,0.9989999999999934,12.7000630228062,11.74631910278253,44.83779939090439,0.7718865608384211
autumn,10,2018,10.82596708968366,2.0240039949733775,1.7027165952689203,11.295062276190835,10.735535656208276,24.60758326917197,0.8739030071164904
autumn,11,2018,13.67037942404424,1.903230570368132,1.9989999999999986,14.128938676784479,13.274782710202269,43.96215702687267,0.7918045676263189
winter,12,2019,15.081301243850756,2.0858289535092194,0.0,13.358083674227208,12.651046459243616,45.207739681152454,0.7688166225663936
winter,1,2019,12.097381383960196,1.8144193667676176,0.9989999999999729,11.752994069218566,10.883707834366605,37.671175863232264,0.7914021304407279
winter,2,2019,15.522062924842032,1.8340009373540314,0.4980857640861682,14.289914588491403,13.208466753675603,60.76842610896868,0.7128159468259108
spring,3,2019,12.589373132851517,1.5452797077589104,0.9989999999999999,12.325482657543061,10.930095599493002,55.991964953090765,0.7141888082424954
spring,4,2019,15.137240386360448,1.926028794500613,0.0,13.42673442984651,12.51419170621329,52.71973302226873,0.7355133663188822
spring,5,2019,12.822755826788669,2.55270024192737,0.0,11.383334993078837,11.107747883253326,22.85691739316022,0.8840962243022079
summer,6,2019,12.07963710874004,2.1621849752874884,0.546748991094418,11.244518055582304,10.74290425310947,27.181331589657066,0.8467865949189907
summer,7,2019,12.063300611839619,2.0667665407837656,0.998999999999999,11.684831754414537,11.101990254676995,29.41082576738795,0.8446293834818462
summer,8,2019,13.810962104936536,2.1062793564357616,0.9989999999998479,13.231049692775885,12.604196691583004,37.24862072616144,0.81619437190602
autumn,9,2019,14.096771274518385,1.9740630909819674,0.0,12.496184986961552,11.70810743530142,43.68234993415214,0.7675646719193843
autumn,10,2019,14.506695454162957,2.0028400824790453,0.0,12.855894521537161,12.080755122989212,45.04419779444144,0.765577525120305
autumn,11,2019,12.778422823169919,2.1756979887096355,1.3979727015693943,12.714606897639907,12.195319146657349,30.07897455342238,0.859257420010511
winter,12,2020,16.25470673000824,1.9813851786215269,0.9989999999999971,15.40697657993006,14.508651880080869,57.68478709623024,0.7184048581725718
winter,1,2020,13.442579046815196,1.6626662392813498,0.0,12.013347255796472,10.783210624418789,55.09203449450227,0.7018540552245309
winter,2,2020,18.501201961599058,2.222140504060093,1.0521862902999748,17.437983289905855,16.740229157235206,60.71666731015262,0.6615750575109892
spring,3,2020,12.308393819690885,2.191249981845869,1.112358733459765,12.012858419166795,11.524988019310793,27.553134423254736,0.8659155704189588
spring,4,2020,11.436037407854878,1.8531822439087278,0.9989999999999999,11.155945257298857,10.382892467952484,32.34373662696122,0.8071831704853287
spring,5,2020,13.9781489801948,1.890156251826924,0.7214089175317551,13.12721561395433,12.235702384600678,46.56026526799966,0.7661832726440169
summer,6,2020,14.364294300084161,2.1099721775666014,0.0,12.721993820739739,12.073832028541148,40.16572172005081,0.7900366641084181
summer,7,2020,13.772503144353268,2.289405416871159,0.0,12.200641763104125,11.735086517182706,31.909396664829185,0.8340683804217041
summer,8,2020,11.631868354512493,1.4792416651560878,0.9989999999999999,11.517859504353588,10.078124643317633,52.33616880998113,0.7060503588621636
autumn,9,2020,11.358173995012823,1.775062927365289,0.9989999999999999,11.106822368546927,10.238232580556804,34.62878654271509,0.7895817519796612
autumn,10,2020,15.20769406254475,1.9107093834950015,0.9704670767290683,14.462850121875361,13.52373657799914,54.008947874058975,0.7399421414184857
autumn,11,2020,15.410067255492764,1.8744754958191268,0.0,13.680609109589415,12.673240963906757,57.47905612696671,0.7182328765411499
winter,12,2021,13.309131526103766,1.969302742638622,0.9989999999999931,12.797599888805701,12.047971429309563,39.111165433648445,0.8030022199607644
winter,1,2021,12.567225900569866,2.107092634476094,0.767089573752317,11.897565279114167,11.327897939619868,30.82038168379564,0.8385876647374961
winter,2,2021,14.516713620520857,1.593539396891285,0.9989999999999996,14.019205706775145,12.533025025820011,69.93312542166068,0.6907081884177443
spring,3,2021,13.749090689835672,1.628184179287631,0.5639721859050696,12.872033076071359,11.541687861812154,60.08238942555333,0.7048061852316692
spring,4,2021,12.825609251599108,2.35225558982605,0.0,11.365810679412979,10.975115728654307,26.380224222303458,0.8554800814804394
spring,5,2021,11.687358627016353,2.0095949733761795,0.9989999999999937,11.355777272266218,10.737881846644568,29.05706561991713,0.8378153268539883
summer,6,2021,11.69006342024752,2.7966999017262584,0.0,10.408962968824005,10.254198898582244,16.229513808564697,0.9053792625381936
summer,7,2021,10.824338755800094,1.7600021458593136,0.9989999999999999,10.636224138884614,9.788444065104143,31.969585327376652,0.7882036126047456
summer,8,2021,12.032526646747746,2.0697179553691343,0.0,10.658417669878489,10.079765783359207,29.18515666043991,0.8079364078419137
autumn,9,2021,10.620235791869714,1.6327876159269625,0.9469040593739826,10.45178055976476,9.431824770338093,35.64688593591204,0.7532269859264896
autumn,10,2021,12.937917383522631,1.7358027381555852,0.9989999999999999,12.52730212264833,11.474229605071505,46.911309921405845,0.7589165044316292
autumn,11,2021,11.650977265589056,1.8596284778590302,0.998999999999997,11.345450356797533,10.565818809660426,33.351942342366115,0.80684839258776
winter,12,2022,15.24176491199463,1.9351244394599032,0.0,13.517693661631316,12.611879278185032,52.98439687759751,0.7349676084877339
winter,1,2022,11.01938139993706,1.9316542248361424,0.0,9.773400866237742,9.114943676124911,27.786876860325542,0.7737251455740541
winter,2,2022,16.758999696476124,1.826654235179911,0.9989999999999999,15.89246353557311,14.711232042981193,71.38043129956345,0.6782984586957677
spring,3,2022,12.167223350120734,2.154489054639242,0.0,10.77536481797096,10.263868242741651,27.754136760479703,0.8240002604357215
spring,4,2022,12.044727609929328,2.4771893271864394,0.0,10.684509217783987,10.388213753940024,21.24887220025852,0.8739014377974859
spring,5,2022,12.80331822554948,2.2638361340892654,0.9989999999999999,12.339846460963019,11.888568614942306,28.13114770292678,0.8664358016387044
summer,6,2022,13.021946782137347,1.8747007549907573,0.9989999999999999,12.559455397599404,11.708502038326097,41.03499467670912,0.7894047317111047
summer,7,2022,11.711206405376979,1.7978889788201835,0.9989999999999968,11.414214757622108,10.550410355701938,35.925520790632895,0.7920408805928149
summer,8,2022,12.5796566912013,1.9803068821361252,0.4214229675158168,11.572005022370849,10.875605187197989,34.5840722849948,0.802963174203948
autumn,9,2022,12.200150659416876,1.8762032447730634,0.9989999999999946,11.829581514443495,11.034211959586946,35.9649627626067,0.8040414452275987
autumn,10,2022,16.746500869305223,2.1037531553867037,0.0,14.832097648564517,14.06895697644393,54.884929439257036,0.7244605002134737
autumn,11,2022,15.870692833586675,1.9659157781781686,0.0,14.069978052483998,13.171303773802167,55.792185609946664,0.7253711385590578
