season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
autumn,11,2019,7.105925358190684,2.0135349386699137,0.0,6.29672337299424,5.923363102278482,10.70288658153449,0.6107982733828343
winter,12,2020,7.811340316170396,2.1523719119415747,0.5967807407251456,7.514558206062136,7.185067228614775,11.459438979481428,0.7470123272321982
winter,1,2020,6.3913108340390865,1.494734964201986,0.8661646783686846,6.638366626822953,5.867659197597509,15.459585831431392,0.5898517400872343
winter,2,2020,9.838264878012112,2.3075137545400843,0.06651427836523727,8.782711073246734,8.459906927053694,16.057400945191297,0.8126650150367826
spring,3,2020,7.4534380381999625,2.1355626793785465,0.32040178055443436,6.9213303575837575,6.598404073936557,10.581641869223072,0.6905316014048435
spring,4,2020,6.680066146142523,1.6155052547856867,0.7135230927680343,6.697499942763289,6.037688040281303,14.406264795486495,0.6112054281823788
spring,5,2020,7.772832957187067,1.6684380735759663,0.348940947196463,7.293530067125388,6.588817675139144,18.294093223581726,0.6480229429303651
summer,6,2020,6.729662485242633,1.535023895567515,0.7359857328015269,6.794955924136083,6.036257394858087,16.219851735220427,0.604362653174024
summer,7,2020,7.098566820546648,2.398990150080778,0.18038209691001975,6.473085632319995,6.273225720324878,7.806347219250494,0.6736822834561754
summer,8,2020,6.743303283533394,1.6986813075152887,0.2748551837581561,6.291849453692193,5.709459433622305,13.291421871086685,0.5777577876600635
autumn,9,2020,5.9411648263849255,1.5203983076803214,0.5285774517894688,5.883398299799669,5.19709444482109,12.893945636040316,0.5210744128291518
autumn,10,2020,8.437120938049247,2.172857758227478,0.0,7.4719484319666085,7.127519690279061,13.143597219201446,0.7248389289418447
autumn,11,2020,7.9256250138428355,2.030257399963154,0.0,7.022175331683942,6.616561580302556,13.114523151738451,0.6746545463057705
winter,12,2021,5.74178746650288,1.537528895166858,0.9989999999999999,6.167622367878566,5.52298236333364,11.76785566671264,0.5622558826641061
winter,1,2021,7.042999195449736,1.9803375650869217,0.025931651467595844,6.2688297766343055,5.878953709705438,10.840303269892244,0.6050268394921193
winter,2,2021,6.639417951097897,1.433126705545348,0.9989999999999999,7.029045472410604,6.140170335011237,18.237118324113094,0.6085919058970859
spring,3,2021,7.107953397170693,1.8059973802801232,0.6140135163122504,6.93401513751372,6.416417101857044,13.120849032700836,0.6570442842186972
spring,4,2021,5.508761809627058,1.6175753784173115,0.8304365035899757,5.764608883034908,5.222320173997201,9.772004981061766,0.5284412100295239
spring,5,2021,5.546301483144328,1.6560833391577992,0.9040326216435738,5.862165102359338,5.349203079643065,9.452314173676424,0.5456844895994505
