season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
spring,3,2021,17.362226921359724,2.2724025642007715,0.0,15.379528105759873,14.776059227192183,51.385680866428174,0.7284084845190079
spring,4,2021,13.19090679541996,2.288875731097652,1.0666775837452862,12.752072168082144,12.305789029032212,29.28330672627538,0.8629184861289336
spring,5,2021,12.592615218151659,1.8368519813912068,0.9989999999999988,12.18719004256137,11.313775340575651,39.87803878705334,0.7890072595173051
summer,6,2021,13.377266175357121,1.689056050756065,0.9989999999999999,12.940140923380154,11.76684049792282,52.89259777638775,0.7388362623196206
summer,7,2021,10.176883294951864,1.6622478932053102,0.9989999999999999,10.094039676675958,9.162120163405755,31.591421010103186,0.7628625363442404
summer,8,2021,12.480460310716673,1.3737210029239137,0.47116012016444814,11.88119349969892,10.028994958280764,70.64584013634204,0.642097015878315
autumn,9,2021,14.53656342566797,2.2334389410175453,0.7988841906173677,13.673718466497874,13.135411827456869,37.14549180513392,0.8151445759085788
autumn,10,2021,16.21480897474978,2.498850872525727,0.0,14.386651114555585,14.002730866467768,37.929406856559936,0.8001636862711774
autumn,11,2021,18.212838772803497,2.400708841822598,1.1754294128892124,17.320873493964005,16.809587575841825,51.32349865611125,0.6831499232313615
winter,12,2022,17.748358426845446,2.9149924188587306,0.0,15.829408601676741,15.651382961207496,34.848759384513976,0.7800544271792453
winter,1,2022,14.805023774786415,2.0299040918255615,1.9989999999999999,15.116417976235844,14.358312162485918,45.776422048640626,0.7713489388508153
winter,2,2022,21.21772185681407,2.3311393737782975,0.0,18.800278933305623,18.130796738212435,73.3538014701404,0.5894519538455539
spring,3,2022,14.512860897557486,1.8079844108086747,0.0,12.903368956954184,11.84986107069184,54.584471576082116,0.7222453475234442
spring,4,2022,15.770905520140088,2.516172958687224,0.0,13.995209877918356,13.63314515145839,35.452258971187,0.8179324789015039
spring,5,2022,16.439267608882666,2.8102914333015,1.228357310136968,15.868766757262149,15.65756870650757,31.829205871310485,0.7977598041849646
summer,6,2022,16.935918499062844,2.5243396073408153,0.0,15.030300396241778,14.647140313512333,40.65376799077344,0.7761936590446155
summer,7,2022,14.158804518686772,2.2010861205865857,0.0,12.53940751724647,11.986992250694087,36.16951722657448,0.8113610512607147
summer,8,2022,14.100871036469634,2.0836633006325087,0.0,12.489787019634973,11.826446219609869,39.59544596388701,0.7901556915690041
autumn,9,2022,15.684509848246355,2.27130887186015,0.9989999999862658,14.892338046046426,14.346207650369688,41.97049377144871,0.7800321874953458
autumn,10,2022,16.52784439534371,2.4508532870778517,0.9989999999999738,15.656821866341254,15.231121264653272,40.764054036433905,0.7668417123711236
autumn,11,2022,17.36820876410774,2.1883466959707447,0.0,15.381503430845763,14.68986081539641,54.993179619523104,0.7167803510548033
